,ID_VICTIMA,FECHA,AÑO,DIA_SEMANA,HORA,DEPARTAMENTO,JURISDICCION,LUGAR,MOTIVO_APARENTE,ARMAREC,PROCESADOS,MENORESCINICIOPROC,ACLARADO,SEXO,EDADCALC,ANTECEDENTES,ANTECEDENTESPORESTUPEFACIENTES,REL_VICT_AGRES,MES_NUMERO,TRIMESTRE_NUMERO,DIA_SEMANA_NUMERO,RANGO_EDAD
61,ADP16810,14.05.2021,2021.0,VIERNES,15,CENTROS CARCELARIOS,SECCIONAL 9,ESTABLECIMIENTO DE RECLUSION,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,CORTO / PUNZANTE,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,25,ANTECEDENTES POR DELITOS NO VIOLENTOS,CON ANTECEDENTES,AMIGO/CONOCIDO,5,2,5,25 - 30
62,ADW176438,10.05.2021,2021.0,LUNES,16,MONTEVIDEO,SECCIONAL 24,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,43,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,5,2,1,40 - 45
63,AFA1103080,27.09.2020,2020.0,DOMINGO,20,MALDONADO,SECCIONAL 2,RESIDENCIA,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,MUJER,6,SIN ANTECEDENTES,SIN ANTECEDENTES,FAMILIAR,,3,7,5 - 10
64,AFA1197664,29.09.2020,2020.0,MARTES,3,MONTEVIDEO,SECCIONAL 17,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,22,ANTECEDENTES POR DELITOS NO VIOLENTOS,SIN ANTECEDENTES,PAREJA/EX PAREJA,,3,2,20 - 25
65,AFA142978,26.09.2020,2020.0,SABADO,16,ARTIGAS,SECCIONAL 5,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,55,SIN ANTECEDENTES,SIN ANTECEDENTES,FAMILIAR,,3,6,55 - 60
66,AFB1147230,14.09.2020,2020.0,LUNES,14,MONTEVIDEO,SECCIONAL 8,RESIDENCIA,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,27,ANTECEDENTES POR DELITOS VIOLENTOS,CON ANTECEDENTES,FAMILIAR,,3,1,25 - 30
67,AFB197404,13.09.2020,2020.0,DOMINGO,19,MONTEVIDEO,SECCIONAL 4,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,15,SIN ANTECEDENTES,SIN ANTECEDENTES,PAREJA/EX PAREJA,,3,7,15 - 20
68,AFD114352,29.09.2020,2020.0,MARTES,4,CANELONES,SECCIONAL 4,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS,ARMA DE FUEGO,SIN PROCESADOS,CON MENORES C/INICIO PROC.,ACLARADO,HOMBRE,19,SIN ANTECEDENTES,SIN ANTECEDENTES,FAMILIAR,,3,2,15 - 20
69,AFD129010,29.09.2020,2020.0,MARTES,11,MONTEVIDEO,SECCIONAL 17,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,17,SIN ANTECEDENTES,SIN ANTECEDENTES,SIN RELACION,,3,2,15 - 20
70,AFD129402,29.09.2020,2020.0,MARTES,24,MONTEVIDEO,SECCIONAL 18,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,41,ANTECEDENTES POR AMBOS TIPOS DE DELITOS,SIN ANTECEDENTES,SIN RELACION,,3,2,40 - 45
71,AFF1144208,05.09.2020,2020.0,SABADO,14,MONTEVIDEO,SECCIONAL 25,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,23,ANTECEDENTES POR DELITOS NO VIOLENTOS,SIN ANTECEDENTES,AMIGO/CONOCIDO,,3,6,20 - 25
72,AFF1158544,06.09.2020,2020.0,DOMINGO,12,MONTEVIDEO,SECCIONAL 19,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,24,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,,3,7,20 - 25
73,AFF1195560,07.09.2020,2020.0,LUNES,4,SAN JOSE,SECCIONAL 1,RESIDENCIA,RAPIÑA / HURTO / COPAMIENTO,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,57,SIN ANTECEDENTES,SIN ANTECEDENTES,SIN RELACION,,3,1,55 - 60
74,AFI170158,21.09.2020,2020.0,LUNES,20,MONTEVIDEO,SECCIONAL 8,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,21,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,,3,1,20 - 25
75,AFI178446,21.09.2020,2020.0,LUNES,23,ARTIGAS,SECCIONAL 12,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,OTROS MOTIVOS,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,19,SIN ANTECEDENTES,SIN ANTECEDENTES,SIN RELACION,,3,1,15 - 20
76,AFM1172060,20.09.2020,2020.0,DOMINGO,15,MONTEVIDEO,SECCIONAL 18,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,44,SIN ANTECEDENTES,SIN ANTECEDENTES,SIN RELACION,,3,7,40 - 45
77,AFM1868,17.09.2020,2020.0,JUEVES,21,MONTEVIDEO,SECCIONAL 24,RESIDENCIA,ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS,CORTO / PUNZANTE,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,17,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,,3,4,15 - 20
78,AFO1104056,24.09.2020,2020.0,JUEVES,22,LAVALLEJA,SECCIONAL 1,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,25,ANTECEDENTES POR AMBOS TIPOS DE DELITOS,SIN ANTECEDENTES,SIN RELACION,,3,4,25 - 30
79,AFO1177710,25.09.2020,2020.0,VIERNES,19,MONTEVIDEO,SECCIONAL 24,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,CON PROCESADOS,CON MENORES C/INICIO PROC.,ACLARADO,HOMBRE,18,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,,3,5,15 - 20
80,AFO122828,23.09.2020,2020.0,MIERCOLES,20,LAVALLEJA,SECCIONAL 1,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,25,ANTECEDENTES POR DELITOS NO VIOLENTOS,CON ANTECEDENTES,AMIGO/CONOCIDO,,3,3,25 - 30
81,AFP1132072,17.09.2020,2020.0,JUEVES,24,PAYSANDU,SECCIONAL 5,BARES/ CANTINAS/ CLUBES NOCTURNOS Y SIMILARES,ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS,CORTO / PUNZANTE,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,47,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,,3,4,45 - 50
82,AFP147484,15.09.2020,2020.0,MARTES,20,MONTEVIDEO,SECCIONAL 19,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,24,ANTECEDENTES POR DELITOS NO VIOLENTOS,SIN ANTECEDENTES,AMIGO/CONOCIDO,,3,2,20 - 25
83,AFT1136372,08.09.2020,2020.0,MARTES,19,MONTEVIDEO,SECCIONAL 24,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,MUJER,24,ANTECEDENTES POR DELITOS NO VIOLENTOS,SIN ANTECEDENTES,PAREJA/EX PAREJA,,3,2,20 - 25
84,AFT171748,08.09.2020,2020.0,MARTES,24,MONTEVIDEO,SECCIONAL 15,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,29,ANTECEDENTES POR DELITOS NO VIOLENTOS,SIN ANTECEDENTES,AMIGO/CONOCIDO,,3,2,25 - 30
85,AFT176648,08.09.2020,2020.0,MARTES,2,MONTEVIDEO,SECCIONAL 18,LOCAL COMERCIAL,OTROS MOTIVOS,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,24,ANTECEDENTES POR DELITOS NO VIOLENTOS,SIN ANTECEDENTES,SIN RELACION,,3,2,20 - 25
86,AIA149056,04.03.2021,2021.0,JUEVES,23,MONTEVIDEO,SECCIONAL 8,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,RAPIÑA / HURTO / COPAMIENTO,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,50,SIN ANTECEDENTES,SIN ANTECEDENTES,PAREJA/EX PAREJA,3,1,4,50 - 55
87,AIA182950,05.03.2021,2021.0,VIERNES,10,ARTIGAS,SECCIONAL 10,RESIDENCIA,RAPIÑA / HURTO / COPAMIENTO,OBJETO PESADO / CONTUNDENTE,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,88,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,3,1,5,85 - 90
88,AIA282950,05.03.2021,2021.0,VIERNES,10,ARTIGAS,SECCIONAL 10,RESIDENCIA,RAPIÑA / HURTO / COPAMIENTO,OBJETO PESADO / CONTUNDENTE,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,MUJER,86,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,3,1,5,85 - 90
89,AIB1143536,21.02.2021,2021.0,DOMINGO,15,MONTEVIDEO,SECCIONAL 24,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,CORTO / PUNZANTE,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,28,ANTECEDENTES POR AMBOS TIPOS DE DELITOS,SIN ANTECEDENTES,PAREJA/EX PAREJA,2,1,7,25 - 30
90,AIB1150690,21.02.2021,2021.0,DOMINGO,20,MONTEVIDEO,SECCIONAL 24,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,52,ANTECEDENTES POR AMBOS TIPOS DE DELITOS,SIN ANTECEDENTES,PAREJA/EX PAREJA,2,1,7,50 - 55
91,AIB121666,19.02.2021,2021.0,VIERNES,18,MONTEVIDEO,SECCIONAL 19,RESIDENCIA,VIOLENCIA DOMESTICA Y ASOCIADOS,ARMA PERSONAL / ESTRANGULACION / ASFIXIA / AHOGAMIENTO,AUTOR MAYOR FALLECIDO,SIN MENORES C/INICIO PROC.,ACLARADO,MUJER,29,SIN ANTECEDENTES,SIN ANTECEDENTES,PAREJA/EX PAREJA,2,1,5,25 - 30
92,AIB197994,20.02.2021,2021.0,SABADO,22,MONTEVIDEO,SECCIONAL 17,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS,CORTO / PUNZANTE,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,43,ANTECEDENTES POR DELITOS NO VIOLENTOS,SIN ANTECEDENTES,AMIGO/CONOCIDO,2,1,6,40 - 45
93,AID11348,07.03.2021,2021.0,DOMINGO,1,MONTEVIDEO,SECCIONAL 9,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,36,ANTECEDENTES POR AMBOS TIPOS DE DELITOS,CON ANTECEDENTES,FAMILIAR,3,1,7,35 - 40
94,AID12552,07.03.2021,2021.0,DOMINGO,2,MONTEVIDEO,SECCIONAL 17,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,42,ANTECEDENTES POR DELITOS NO VIOLENTOS,SIN ANTECEDENTES,AMIGO/CONOCIDO,3,1,7,40 - 45
95,AID158608,07.03.2021,2021.0,DOMINGO,19,CANELONES,SECCIONAL 6,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,VIOLENCIA DOMESTICA Y ASOCIADOS,ARMA DE FUEGO,AUTOR MAYOR FALLECIDO,SIN MENORES C/INICIO PROC.,ACLARADO,MUJER,43,SIN ANTECEDENTES,SIN ANTECEDENTES,PAREJA/EX PAREJA,3,1,7,40 - 45
96,AID159084,07.03.2021,2021.0,DOMINGO,23,MONTEVIDEO,SECCIONAL 24,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS,CORTO / PUNZANTE,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,42,SIN ANTECEDENTES,SIN ANTECEDENTES,PAREJA/EX PAREJA,3,1,7,40 - 45
97,AIF1123434,13.02.2021,2021.0,SABADO,3,MONTEVIDEO,SECCIONAL 24,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,25,ANTECEDENTES POR DELITOS VIOLENTOS,SIN ANTECEDENTES,FAMILIAR,2,1,6,25 - 30
98,AIF133134,12.02.2021,2021.0,VIERNES,1,SAN JOSE,SECCIONAL 10,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,42,ANTECEDENTES POR AMBOS TIPOS DE DELITOS,CON ANTECEDENTES,AMIGO/CONOCIDO,2,1,5,40 - 45
99,AIF138874,11.02.2021,2021.0,JUEVES,23,MONTEVIDEO,SECCIONAL 24,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,33,ANTECEDENTES POR AMBOS TIPOS DE DELITOS,SIN ANTECEDENTES,AMIGO/CONOCIDO,2,1,4,30 - 35
100,AII1114260,01.03.2021,2021.0,LUNES,5,RIO NEGRO,SECCIONAL 1,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS,ARMA PERSONAL / ESTRANGULACION / ASFIXIA / AHOGAMIENTO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,25,ANTECEDENTES POR DELITOS NO VIOLENTOS,SIN ANTECEDENTES,FAMILIAR,3,1,1,25 - 30
101,AII1188964,01.03.2021,2021.0,LUNES,21,MONTEVIDEO,SECCIONAL 13,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS,CORTO / PUNZANTE,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,39,ANTECEDENTES POR AMBOS TIPOS DE DELITOS,SIN ANTECEDENTES,AMIGO/CONOCIDO,3,1,1,35 - 40
102,AIM1125988,01.03.2020,2020.0,DOMINGO,23,MONTEVIDEO,SECCIONAL 19,RESIDENCIA,OTROS MOTIVOS,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,MUJER,26,ANTECEDENTES POR DELITOS NO VIOLENTOS,CON ANTECEDENTES,AMIGO/CONOCIDO,3,1,7,25 - 30
103,AIM1173042,26.02.2021,2021.0,VIERNES,22,MONTEVIDEO,SECCIONAL 24,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,RAPIÑA / HURTO / COPAMIENTO,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,38,SIN ANTECEDENTES,SIN ANTECEDENTES,SIN RELACION,2,1,5,35 - 40
104,AIT1108136,15.02.2021,2021.0,LUNES,23,RIVERA,SECCIONAL 10,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,42,ANTECEDENTES POR AMBOS TIPOS DE DELITOS,CON ANTECEDENTES,SIN RELACION,2,1,1,40 - 45
105,AIW1139584,18.02.2021,2021.0,JUEVES,19,MONTEVIDEO,SECCIONAL 19,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,27,SIN ANTECEDENTES,SIN ANTECEDENTES,FAMILIAR,2,1,4,25 - 30
106,AIW1148292,18.02.2021,2021.0,JUEVES,23,MONTEVIDEO,SECCIONAL 9,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,32,ANTECEDENTES POR DELITOS NO VIOLENTOS,CON ANTECEDENTES,AMIGO/CONOCIDO,2,1,4,30 - 35
107,AIW166098,17.02.2021,2021.0,MIERCOLES,23,CANELONES,SECCIONAL 4,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,29,ANTECEDENTES POR AMBOS TIPOS DE DELITOS,SIN ANTECEDENTES,AMIGO/CONOCIDO,2,1,3,25 - 30
108,AMA1177788,08.02.2021,2021.0,LUNES,20,MONTEVIDEO,SECCIONAL 15,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,VIOLENCIA DOMESTICA Y ASOCIADOS,ARMA DE FUEGO,AUTOR MAYOR FALLECIDO,SIN MENORES C/INICIO PROC.,ACLARADO,MUJER,25,SIN ANTECEDENTES,SIN ANTECEDENTES,PAREJA/EX PAREJA,2,1,1,25 - 30
109,AMB1107026,24.01.2021,2021.0,DOMINGO,19,MONTEVIDEO,SECCIONAL 18,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS,OBJETO PESADO / CONTUNDENTE,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,57,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,1,1,7,55 - 60
110,AMB114948,24.01.2021,2021.0,DOMINGO,11,TREINTA Y TRES,SECCIONAL 1,RESIDENCIA,RAPIÑA / HURTO / COPAMIENTO,ARMA PERSONAL / ESTRANGULACION / ASFIXIA / AHOGAMIENTO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,81,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,1,1,7,80 - 85
111,AMB1195898,26.01.2021,2021.0,MARTES,19,MONTEVIDEO,SECCIONAL 5,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS,CORTO / PUNZANTE,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,34,SIN ANTECEDENTES,SIN ANTECEDENTES,FAMILIAR,1,1,2,30 - 35
112,AMD141208,09.02.2021,2021.0,MARTES,13,MONTEVIDEO,SECCIONAL 15,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,28,ANTECEDENTES POR DELITOS NO VIOLENTOS,SIN ANTECEDENTES,SIN RELACION,2,1,2,25 - 30
113,AMD178980,10.02.2021,2021.0,MIERCOLES,1,MONTEVIDEO,SECCIONAL 19,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,27,ANTECEDENTES POR AMBOS TIPOS DE DELITOS,SIN ANTECEDENTES,AMIGO/CONOCIDO,2,1,3,25 - 30
114,AMF1170938,18.01.2021,2021.0,LUNES,14,MONTEVIDEO,SECCIONAL 17,RESIDENCIA,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,29,SIN ANTECEDENTES,SIN ANTECEDENTES,SIN RELACION,1,1,1,25 - 30
115,AMF180946,17.01.2021,2021.0,DOMINGO,8,MONTEVIDEO,SECCIONAL 12,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,54,ANTECEDENTES POR DELITOS NO VIOLENTOS,SIN ANTECEDENTES,PAREJA/EX PAREJA,1,1,7,50 - 55
116,AMF199174,17.01.2021,2021.0,DOMINGO,16,CANELONES,SECCIONAL 4,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,59,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,1,1,7,55 - 60
117,AMI1151642,03.02.2021,2021.0,MIERCOLES,9,MONTEVIDEO,SECCIONAL 7,RESIDENCIA,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,40,ANTECEDENTES POR AMBOS TIPOS DE DELITOS,SIN ANTECEDENTES,AMIGO/CONOCIDO,2,1,3,40 - 45
118,AMI1170794,03.02.2021,2021.0,MIERCOLES,12,MONTEVIDEO,SECCIONAL 19,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS,CORTO / PUNZANTE,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,27,ANTECEDENTES POR AMBOS TIPOS DE DELITOS,CON ANTECEDENTES,SIN RELACION,2,1,3,25 - 30
119,AMO1127328,04.02.2021,2021.0,JUEVES,18,CERRO LARGO,SECCIONAL 5,RESIDENCIA,VIOLENCIA DOMESTICA Y ASOCIADOS,CORTO / PUNZANTE,AUTOR MAYOR FALLECIDO,SIN MENORES C/INICIO PROC.,ACLARADO,MUJER,23,SIN ANTECEDENTES,SIN ANTECEDENTES,PAREJA/EX PAREJA,2,1,4,20 - 25
120,AMO184012,04.02.2021,2021.0,JUEVES,21,CANELONES,SECCIONAL 22,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,41,ANTECEDENTES POR DELITOS VIOLENTOS,SIN ANTECEDENTES,PAREJA/EX PAREJA,2,1,4,40 - 45
121,AMP14704,26.01.2021,2021.0,MARTES,23,MONTEVIDEO,SECCIONAL 25,RESIDENCIA,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,31,ANTECEDENTES POR DELITOS VIOLENTOS,SIN ANTECEDENTES,AMIGO/CONOCIDO,1,1,2,30 - 35
122,AMT1130650,20.01.2021,2021.0,MIERCOLES,14,PAYSANDU,SECCIONAL 11,LOCAL COMERCIAL,ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS,CORTO / PUNZANTE,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,61,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,1,1,3,60 - 65
